url_path,views_total,views_unique
/dhschall/gem5-fdp,29,15
/dhschall/gem5-fdp/tree/fdp/src/cpu/o3,20,2
/dhschall/gem5-fdp/tree/fdp/src/cpu,15,2
/dhschall/gem5-fdp/blob/fdp/src/cpu/o3/bac.cc,13,2
/dhschall/gem5-fdp/blob/fdp/src/cpu/o3/fetch.cc,12,2
/dhschall/gem5-fdp/blob/fdp/src/mem/cache/prefetch/irregular_stream_buffer.cc,8,1
/dhschall/gem5-fdp/tree/fdp/src,7,3
/dhschall/gem5-fdp/blob/fdp/src/cpu/o3/decode.cc,4,1
/dhschall/gem5-fdp/blob/fdp/src/cpu/pred/bpred_unit.cc,4,1
/dhschall/gem5-fdp/tree/fdp/src/cpu/pred,4,1
