time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-03 00:00:00+00:00,,,1,1
2025-09-04 00:00:00+00:00,1.0,1.0,1,1
2025-09-05 00:00:00+00:00,,,1,1
2025-09-06 00:00:00+00:00,1.0,1.0,1,1
2025-09-07 00:00:00+00:00,2.0,2.0,16,2
2025-09-08 00:00:00+00:00,4.0,1.0,10,2
2025-09-09 00:00:00+00:00,2.0,2.0,30,3
2025-09-10 00:00:00+00:00,1.0,1.0,9,3
2025-09-11 00:00:00+00:00,1.0,1.0,4,1
2025-09-13 00:00:00+00:00,,,2,1
2025-09-16 00:00:00+00:00,,,7,2
