time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-08 00:00:00+00:00,,,2.0,1.0
2024-08-12 00:00:00+00:00,117.0,5.0,42.0,2.0
2024-08-15 00:00:00+00:00,35.0,4.0,64.0,3.0
2024-08-16 00:00:00+00:00,,,1.0,1.0
2024-08-17 00:00:00+00:00,,,2.0,1.0
2024-08-19 00:00:00+00:00,1.0,1.0,,
2024-08-20 00:00:00+00:00,,,34.0,2.0
