time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-27 00:00:00+00:00,,,1,1
2025-09-29 00:00:00+00:00,,,2,2
2025-09-30 00:00:00+00:00,,,1,1
2025-10-01 00:00:00+00:00,1.0,1.0,6,2
2025-10-02 00:00:00+00:00,,,3,3
2025-10-04 00:00:00+00:00,,,5,2
2025-10-05 00:00:00+00:00,,,3,2
2025-10-07 00:00:00+00:00,,,11,4
2025-10-09 00:00:00+00:00,1.0,1.0,10,2
2025-10-10 00:00:00+00:00,,,7,4
