time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-21 00:00:00+00:00,1.0,1.0,7,1
2025-06-23 00:00:00+00:00,,,13,3
2025-06-26 00:00:00+00:00,,,1,1
2025-06-27 00:00:00+00:00,,,9,2
2025-06-28 00:00:00+00:00,,,1,1
2025-06-29 00:00:00+00:00,,,1,1
2025-06-30 00:00:00+00:00,,,2,1
2025-07-03 00:00:00+00:00,,,3,2
