referrer,views_total,views_unique
zenodo.org,45,3
Bing,11,1
ieeexplore.ieee.org,7,1
Google,6,3
cn.bing.com,6,2
chatgpt.com,5,1
dhschall.github.io,2,2
github.com,2,1
DuckDuckGo,1,1
