referrer,views_total,views_unique
github.com,26,1
Google,20,9
Bing,8,2
zenodo.org,4,2
DuckDuckGo,4,1
gemini.google.com,1,1
dhschall.github.io,1,1
statics.teams.cdn.office.net,1,1
