time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-29 00:00:00+00:00,,,9.0,4.0
2024-09-02 00:00:00+00:00,1.0,1.0,,
2024-09-04 00:00:00+00:00,1.0,1.0,,
2024-09-05 00:00:00+00:00,,,1.0,1.0
2024-09-07 00:00:00+00:00,,,18.0,1.0
2024-09-08 00:00:00+00:00,1.0,1.0,,
2024-09-10 00:00:00+00:00,,,5.0,3.0
