referrer,views_total,views_unique
Google,37,16
pure.ed.ac.uk,12,1
zenodo.org,4,3
ease-lab.github.io,3,2
overleaf.com,1,1
github.com,1,1
l.facebook.com,1,1
Bing,1,1
