referrer,views_total,views_unique
Google,27,14
github.com,26,1
Bing,8,2
zenodo.org,4,2
DuckDuckGo,4,1
gemini.google.com,1,1
ieeexplore.ieee.org,1,1
statics.teams.cdn.office.net,1,1
