time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-10 00:00:00+00:00,,,5,3
2024-09-16 00:00:00+00:00,,,19,4
2024-09-17 00:00:00+00:00,,,1,1
2024-09-19 00:00:00+00:00,,,2,1
2024-09-20 00:00:00+00:00,1.0,1.0,5,4
